date,time_bin,direction,total_flow,ped,pcl
2023-09-01,06:40,All directions,44.0,6.0,38.0
2023-09-01,06:40,Northern Shared Path Eastbound,5.0,1.0,4.0
2023-09-01,06:40,Northern Shared Path Westbound,11.0,1.0,10.0
2023-09-01,06:40,Southern Shared Path Eastbound,3.0,0.0,3.0
2023-09-01,06:40,Southern Shared Path Westbound,25.0,4.0,21.0
2023-09-01,06:45,All directions,30.0,7.0,23.0
2023-09-01,06:45,Northern Shared Path Eastbound,1.0,0.0,1.0
2023-09-01,06:45,Northern Shared Path Westbound,9.0,2.0,7.0
2023-09-01,06:45,Southern Shared Path Eastbound,6.0,0.0,6.0
2023-09-01,06:45,Southern Shared Path Westbound,14.0,5.0,9.0
2023-09-01,06:50,All directions,54.0,15.0,39.0
2023-09-01,06:50,Northern Shared Path Eastbound,1.0,0.0,1.0
2023-09-01,06:50,Northern Shared Path Westbound,13.0,1.0,12.0
2023-09-01,06:50,Southern Shared Path Eastbound,1.0,1.0,0.0
2023-09-01,06:50,Southern Shared Path Westbound,39.0,13.0,26.0
2023-09-01,06:55,All directions,50.0,10.0,40.0
2023-09-01,06:55,Northern Shared Path Eastbound,0.0,0.0,0.0
2023-09-01,06:55,Northern Shared Path Westbound,20.0,2.0,18.0
2023-09-01,06:55,Southern Shared Path Eastbound,4.0,0.0,4.0
2023-09-01,06:55,Southern Shared Path Westbound,26.0,8.0,18.0
2023-09-01,07:00,All directions,46.0,11.0,35.0
2023-09-01,07:00,Northern Shared Path Eastbound,3.0,3.0,0.0
2023-09-01,07:00,Northern Shared Path Westbound,19.0,3.0,16.0
2023-09-01,07:00,Southern Shared Path Eastbound,11.0,3.0,8.0
2023-09-01,07:00,Southern Shared Path Westbound,13.0,2.0,11.0
2023-09-01,07:05,All directions,46.0,9.0,37.0
2023-09-01,07:05,Northern Shared Path Eastbound,1.0,1.0,0.0
2023-09-01,07:05,Northern Shared Path Westbound,25.0,7.0,18.0
2023-09-01,07:05,Southern Shared Path Eastbound,4.0,0.0,4.0
2023-09-01,07:05,Southern Shared Path Westbound,16.0,1.0,15.0
2023-09-01,07:10,All directions,40.0,6.0,34.0
2023-09-01,07:10,Northern Shared Path Eastbound,3.0,0.0,3.0
2023-09-01,07:10,Northern Shared Path Westbound,13.0,3.0,10.0
2023-09-01,07:10,Southern Shared Path Eastbound,5.0,1.0,4.0
2023-09-01,07:10,Southern Shared Path Westbound,19.0,2.0,17.0
2023-09-01,07:15,All directions,57.0,16.0,41.0
2023-09-01,07:15,Northern Shared Path Eastbound,4.0,4.0,0.0
2023-09-01,07:15,Northern Shared Path Westbound,20.0,11.0,9.0
2023-09-01,07:15,Southern Shared Path Eastbound,7.0,1.0,6.0
2023-09-01,07:15,Southern Shared Path Westbound,26.0,0.0,26.0
2023-09-01,07:20,All directions,49.0,7.0,42.0
2023-09-01,07:20,Northern Shared Path Eastbound,2.0,1.0,1.0
2023-09-01,07:20,Northern Shared Path Westbound,13.0,2.0,11.0
2023-09-01,07:20,Southern Shared Path Eastbound,6.0,0.0,6.0
2023-09-01,07:20,Southern Shared Path Westbound,28.0,4.0,24.0
2023-09-01,07:25,All directions,63.0,15.0,48.0
2023-09-01,07:25,Northern Shared Path Eastbound,1.0,1.0,0.0
2023-09-01,07:25,Northern Shared Path Westbound,28.0,9.0,19.0
2023-09-01,07:25,Southern Shared Path Eastbound,4.0,0.0,4.0
2023-09-01,07:25,Southern Shared Path Westbound,30.0,5.0,25.0
2023-09-01,07:30,All directions,60.0,14.0,46.0
2023-09-01,07:30,Northern Shared Path Eastbound,2.0,1.0,1.0
2023-09-01,07:30,Northern Shared Path Westbound,27.0,11.0,16.0
2023-09-01,07:30,Southern Shared Path Eastbound,8.0,0.0,8.0
2023-09-01,07:30,Southern Shared Path Westbound,23.0,2.0,21.0
2023-09-01,07:35,All directions,86.0,14.0,72.0
2023-09-01,07:35,Northern Shared Path Eastbound,4.0,1.0,3.0
2023-09-01,07:35,Northern Shared Path Westbound,40.0,9.0,31.0
2023-09-01,07:35,Southern Shared Path Eastbound,6.0,1.0,5.0
2023-09-01,07:35,Southern Shared Path Westbound,36.0,3.0,33.0
2023-09-01,07:40,All directions,86.0,17.0,69.0
2023-09-01,07:40,Northern Shared Path Eastbound,7.0,2.0,5.0
2023-09-01,07:40,Northern Shared Path Westbound,40.0,12.0,28.0
2023-09-01,07:40,Southern Shared Path Eastbound,7.0,0.0,7.0
2023-09-01,07:40,Southern Shared Path Westbound,32.0,3.0,29.0
2023-09-01,07:45,All directions,69.0,12.0,57.0
2023-09-01,07:45,Northern Shared Path Eastbound,11.0,1.0,10.0
2023-09-01,07:45,Northern Shared Path Westbound,25.0,8.0,17.0
2023-09-01,07:45,Southern Shared Path Eastbound,7.0,1.0,6.0
2023-09-01,07:45,Southern Shared Path Westbound,26.0,2.0,24.0
2023-09-01,07:50,All directions,87.0,19.0,68.0
2023-09-01,07:50,Northern Shared Path Eastbound,7.0,1.0,6.0
2023-09-01,07:50,Northern Shared Path Westbound,37.0,13.0,24.0
2023-09-01,07:50,Southern Shared Path Eastbound,14.0,1.0,13.0
2023-09-01,07:50,Southern Shared Path Westbound,29.0,4.0,25.0
2023-09-01,07:55,All directions,64.0,10.0,54.0
2023-09-01,07:55,Northern Shared Path Eastbound,3.0,0.0,3.0
2023-09-01,07:55,Northern Shared Path Westbound,23.0,5.0,18.0
2023-09-01,07:55,Southern Shared Path Eastbound,5.0,0.0,5.0
2023-09-01,07:55,Southern Shared Path Westbound,33.0,5.0,28.0
2023-09-01,08:00,All directions,84.0,11.0,73.0
2023-09-01,08:00,Northern Shared Path Eastbound,14.0,1.0,13.0
2023-09-01,08:00,Northern Shared Path Westbound,17.0,3.0,14.0
2023-09-01,08:00,Southern Shared Path Eastbound,9.0,1.0,8.0
2023-09-01,08:00,Southern Shared Path Westbound,44.0,6.0,38.0
2023-09-01,08:05,All directions,81.0,12.0,69.0
2023-09-01,08:05,Northern Shared Path Eastbound,4.0,1.0,3.0
2023-09-01,08:05,Northern Shared Path Westbound,29.0,8.0,21.0
2023-09-01,08:05,Southern Shared Path Eastbound,6.0,0.0,6.0
2023-09-01,08:05,Southern Shared Path Westbound,42.0,3.0,39.0
2023-09-01,08:10,All directions,109.0,25.0,84.0
2023-09-01,08:10,Northern Shared Path Eastbound,12.0,4.0,8.0
2023-09-01,08:10,Northern Shared Path Westbound,45.0,16.0,29.0
2023-09-01,08:10,Southern Shared Path Eastbound,5.0,2.0,3.0
2023-09-01,08:10,Southern Shared Path Westbound,47.0,3.0,44.0
2023-09-01,08:15,All directions,101.0,22.0,79.0
2023-09-01,08:15,Northern Shared Path Eastbound,8.0,5.0,3.0
2023-09-01,08:15,Northern Shared Path Westbound,51.0,13.0,38.0
2023-09-01,08:15,Southern Shared Path Eastbound,7.0,1.0,6.0
2023-09-01,08:15,Southern Shared Path Westbound,35.0,3.0,32.0
2023-09-01,08:20,All directions,70.0,12.0,58.0
2023-09-01,08:20,Northern Shared Path Eastbound,3.0,1.0,2.0
2023-09-01,08:20,Northern Shared Path Westbound,32.0,8.0,24.0
2023-09-01,08:20,Southern Shared Path Eastbound,5.0,0.0,5.0
2023-09-01,08:20,Southern Shared Path Westbound,30.0,3.0,27.0
2023-09-01,08:25,All directions,73.0,17.0,56.0
2023-09-01,08:25,Northern Shared Path Eastbound,5.0,2.0,3.0
2023-09-01,08:25,Northern Shared Path Westbound,32.0,10.0,22.0
2023-09-01,08:25,Southern Shared Path Eastbound,6.0,0.0,6.0
2023-09-01,08:25,Southern Shared Path Westbound,30.0,5.0,25.0
2023-09-01,08:30,All directions,73.0,10.0,63.0
2023-09-01,08:30,Northern Shared Path Eastbound,2.0,1.0,1.0
2023-09-01,08:30,Northern Shared Path Westbound,27.0,3.0,24.0
2023-09-01,08:30,Southern Shared Path Eastbound,5.0,0.0,5.0
2023-09-01,08:30,Southern Shared Path Westbound,39.0,6.0,33.0
2023-09-01,08:35,All directions,76.0,12.0,64.0
2023-09-01,08:35,Northern Shared Path Eastbound,7.0,2.0,5.0
2023-09-01,08:35,Northern Shared Path Westbound,31.0,5.0,26.0
2023-09-01,08:35,Southern Shared Path Eastbound,1.0,0.0,1.0
2023-09-01,08:35,Southern Shared Path Westbound,37.0,5.0,32.0
2023-09-01,08:40,All directions,78.0,15.0,63.0
2023-09-01,08:40,Northern Shared Path Eastbound,10.0,4.0,6.0
2023-09-01,08:40,Northern Shared Path Westbound,26.0,5.0,21.0
2023-09-01,08:40,Southern Shared Path Eastbound,3.0,0.0,3.0
2023-09-01,08:40,Southern Shared Path Westbound,39.0,6.0,33.0
2023-09-01,08:45,All directions,81.0,17.0,64.0
2023-09-01,08:45,Northern Shared Path Eastbound,10.0,5.0,5.0
2023-09-01,08:45,Northern Shared Path Westbound,17.0,3.0,14.0
2023-09-01,08:45,Southern Shared Path Eastbound,12.0,4.0,8.0
2023-09-01,08:45,Southern Shared Path Westbound,42.0,5.0,37.0
2023-09-01,08:50,All directions,61.0,14.0,47.0
2023-09-01,08:50,Northern Shared Path Eastbound,4.0,0.0,4.0
2023-09-01,08:50,Northern Shared Path Westbound,23.0,6.0,17.0
2023-09-01,08:50,Southern Shared Path Eastbound,9.0,4.0,5.0
2023-09-01,08:50,Southern Shared Path Westbound,25.0,4.0,21.0
2023-09-01,08:55,All directions,59.0,10.0,49.0
2023-09-01,08:55,Northern Shared Path Eastbound,7.0,2.0,5.0
2023-09-01,08:55,Northern Shared Path Westbound,18.0,4.0,14.0
2023-09-01,08:55,Southern Shared Path Eastbound,3.0,0.0,3.0
2023-09-01,08:55,Southern Shared Path Westbound,31.0,4.0,27.0
2023-09-01,09:00,All directions,42.0,11.0,31.0
2023-09-01,09:00,Northern Shared Path Eastbound,5.0,3.0,2.0
2023-09-01,09:00,Northern Shared Path Westbound,9.0,4.0,5.0
2023-09-01,09:00,Southern Shared Path Eastbound,8.0,1.0,7.0
2023-09-01,09:00,Southern Shared Path Westbound,20.0,3.0,17.0
2023-09-01,09:05,All directions,43.0,7.0,36.0
2023-09-01,09:05,Northern Shared Path Eastbound,4.0,1.0,3.0
2023-09-01,09:05,Northern Shared Path Westbound,16.0,2.0,14.0
2023-09-01,09:05,Southern Shared Path Eastbound,8.0,1.0,7.0
2023-09-01,09:05,Southern Shared Path Westbound,15.0,3.0,12.0
2023-09-01,09:10,All directions,29.0,6.0,23.0
2023-09-01,09:10,Northern Shared Path Eastbound,3.0,0.0,3.0
2023-09-01,09:10,Northern Shared Path Westbound,9.0,3.0,6.0
2023-09-01,09:10,Southern Shared Path Eastbound,3.0,0.0,3.0
2023-09-01,09:10,Southern Shared Path Westbound,14.0,3.0,11.0
2023-09-01,09:15,All directions,23.0,6.0,17.0
2023-09-01,09:15,Northern Shared Path Eastbound,3.0,2.0,1.0
2023-09-01,09:15,Northern Shared Path Westbound,8.0,1.0,7.0
2023-09-01,09:15,Southern Shared Path Eastbound,2.0,1.0,1.0
2023-09-01,09:15,Southern Shared Path Westbound,10.0,2.0,8.0
2023-09-01,09:20,All directions,29.0,4.0,25.0
2023-09-01,09:20,Northern Shared Path Eastbound,1.0,0.0,1.0
2023-09-01,09:20,Northern Shared Path Westbound,11.0,1.0,10.0
2023-09-01,09:20,Southern Shared Path Eastbound,2.0,0.0,2.0
2023-09-01,09:20,Southern Shared Path Westbound,15.0,3.0,12.0
2023-09-01,09:25,All directions,34.0,11.0,23.0
2023-09-01,09:25,Northern Shared Path Eastbound,1.0,0.0,1.0
2023-09-01,09:25,Northern Shared Path Westbound,4.0,2.0,2.0
2023-09-01,09:25,Southern Shared Path Eastbound,19.0,4.0,15.0
2023-09-01,09:25,Southern Shared Path Westbound,10.0,5.0,5.0
2023-09-01,09:30,All directions,26.0,5.0,21.0
2023-09-01,09:30,Northern Shared Path Eastbound,6.0,1.0,5.0
2023-09-01,09:30,Northern Shared Path Westbound,6.0,1.0,5.0
2023-09-01,09:30,Southern Shared Path Eastbound,3.0,1.0,2.0
2023-09-01,09:30,Southern Shared Path Westbound,11.0,2.0,9.0
2023-09-01,09:35,All directions,36.0,16.0,20.0
2023-09-01,09:35,Northern Shared Path Eastbound,6.0,2.0,4.0
2023-09-01,09:35,Northern Shared Path Westbound,10.0,7.0,3.0
2023-09-01,09:35,Southern Shared Path Eastbound,10.0,2.0,8.0
2023-09-01,09:35,Southern Shared Path Westbound,10.0,5.0,5.0
2023-09-01,09:40,All directions,19.0,6.0,13.0
2023-09-01,09:40,Northern Shared Path Eastbound,1.0,0.0,1.0
2023-09-01,09:40,Northern Shared Path Westbound,6.0,5.0,1.0
2023-09-01,09:40,Southern Shared Path Eastbound,7.0,1.0,6.0
2023-09-01,09:40,Southern Shared Path Westbound,5.0,0.0,5.0
2023-09-01,09:45,All directions,25.0,10.0,15.0
2023-09-01,09:45,Northern Shared Path Eastbound,1.0,0.0,1.0
2023-09-01,09:45,Northern Shared Path Westbound,7.0,6.0,1.0
2023-09-01,09:45,Southern Shared Path Eastbound,7.0,0.0,7.0
2023-09-01,09:45,Southern Shared Path Westbound,10.0,4.0,6.0
2023-09-01,09:50,All directions,24.0,10.0,14.0
2023-09-01,09:50,Northern Shared Path Eastbound,6.0,1.0,5.0
2023-09-01,09:50,Northern Shared Path Westbound,6.0,3.0,3.0
2023-09-01,09:50,Southern Shared Path Eastbound,4.0,4.0,0.0
2023-09-01,09:50,Southern Shared Path Westbound,8.0,2.0,6.0
2023-09-01,09:55,All directions,22.0,7.0,15.0
2023-09-01,09:55,Northern Shared Path Eastbound,3.0,0.0,3.0
2023-09-01,09:55,Northern Shared Path Westbound,5.0,4.0,1.0
2023-09-01,09:55,Southern Shared Path Eastbound,8.0,1.0,7.0
2023-09-01,09:55,Southern Shared Path Westbound,6.0,2.0,4.0
2023-09-01,10:00,All directions,25.0,12.0,13.0
2023-09-01,10:00,Northern Shared Path Eastbound,6.0,4.0,2.0
2023-09-01,10:00,Northern Shared Path Westbound,2.0,2.0,0.0
2023-09-01,10:00,Southern Shared Path Eastbound,8.0,3.0,5.0
2023-09-01,10:00,Southern Shared Path Westbound,9.0,3.0,6.0
2023-09-01,10:05,All directions,36.0,11.0,25.0
2023-09-01,10:05,Northern Shared Path Eastbound,16.0,2.0,14.0
2023-09-01,10:05,Northern Shared Path Westbound,5.0,3.0,2.0
2023-09-01,10:05,Southern Shared Path Eastbound,8.0,4.0,4.0
2023-09-01,10:05,Southern Shared Path Westbound,7.0,2.0,5.0
2023-09-01,10:10,All directions,23.0,9.0,14.0
2023-09-01,10:10,Northern Shared Path Eastbound,7.0,6.0,1.0
2023-09-01,10:10,Northern Shared Path Westbound,3.0,1.0,2.0
2023-09-01,10:10,Southern Shared Path Eastbound,5.0,1.0,4.0
2023-09-01,10:10,Southern Shared Path Westbound,8.0,1.0,7.0
2023-09-01,10:15,All directions,18.0,9.0,9.0
2023-09-01,10:15,Northern Shared Path Eastbound,5.0,3.0,2.0
2023-09-01,10:15,Northern Shared Path Westbound,2.0,0.0,2.0
2023-09-01,10:15,Southern Shared Path Eastbound,5.0,4.0,1.0
2023-09-01,10:15,Southern Shared Path Westbound,6.0,2.0,4.0
2023-09-01,10:20,All directions,25.0,12.0,13.0
2023-09-01,10:20,Northern Shared Path Eastbound,4.0,2.0,2.0
2023-09-01,10:20,Northern Shared Path Westbound,7.0,5.0,2.0
2023-09-01,10:20,Southern Shared Path Eastbound,5.0,2.0,3.0
2023-09-01,10:20,Southern Shared Path Westbound,9.0,3.0,6.0
2023-09-01,10:25,All directions,38.0,13.0,25.0
2023-09-01,10:25,Northern Shared Path Eastbound,6.0,4.0,2.0
2023-09-01,10:25,Northern Shared Path Westbound,4.0,2.0,2.0
2023-09-01,10:25,Southern Shared Path Eastbound,13.0,3.0,10.0
2023-09-01,10:25,Southern Shared Path Westbound,15.0,4.0,11.0
2023-09-01,10:30,All directions,26.0,11.0,15.0
2023-09-01,10:30,Northern Shared Path Eastbound,7.0,4.0,3.0
2023-09-01,10:30,Northern Shared Path Westbound,5.0,3.0,2.0
2023-09-01,10:30,Southern Shared Path Eastbound,9.0,1.0,8.0
2023-09-01,10:30,Southern Shared Path Westbound,5.0,3.0,2.0
2023-09-01,10:35,All directions,26.0,7.0,19.0
2023-09-01,10:35,Northern Shared Path Eastbound,6.0,2.0,4.0
2023-09-01,10:35,Northern Shared Path Westbound,1.0,1.0,0.0
2023-09-01,10:35,Southern Shared Path Eastbound,7.0,2.0,5.0
2023-09-01,10:35,Southern Shared Path Westbound,12.0,2.0,10.0
2023-09-01,10:40,All directions,27.0,11.0,16.0
2023-09-01,10:40,Northern Shared Path Eastbound,2.0,1.0,1.0
2023-09-01,10:40,Northern Shared Path Westbound,6.0,3.0,3.0
2023-09-01,10:40,Southern Shared Path Eastbound,11.0,3.0,8.0
2023-09-01,10:40,Southern Shared Path Westbound,8.0,4.0,4.0
2023-09-01,10:45,All directions,25.0,5.0,20.0
2023-09-01,10:45,Northern Shared Path Eastbound,11.0,1.0,10.0
2023-09-01,10:45,Northern Shared Path Westbound,4.0,3.0,1.0
2023-09-01,10:45,Southern Shared Path Eastbound,5.0,1.0,4.0
2023-09-01,10:45,Southern Shared Path Westbound,5.0,0.0,5.0
2023-09-01,10:50,All directions,31.0,9.0,22.0
2023-09-01,10:50,Northern Shared Path Eastbound,4.0,1.0,3.0
2023-09-01,10:50,Northern Shared Path Westbound,7.0,4.0,3.0
2023-09-01,10:50,Southern Shared Path Eastbound,14.0,2.0,12.0
2023-09-01,10:50,Southern Shared Path Westbound,6.0,2.0,4.0
2023-09-01,10:55,All directions,19.0,8.0,11.0
2023-09-01,10:55,Northern Shared Path Eastbound,3.0,2.0,1.0
2023-09-01,10:55,Northern Shared Path Westbound,2.0,2.0,0.0
2023-09-01,10:55,Southern Shared Path Eastbound,8.0,4.0,4.0
2023-09-01,10:55,Southern Shared Path Westbound,6.0,0.0,6.0
2023-09-01,11:00,All directions,9.0,1.0,8.0
2023-09-01,11:00,Northern Shared Path Eastbound,1.0,0.0,1.0
2023-09-01,11:00,Northern Shared Path Westbound,1.0,0.0,1.0
2023-09-01,11:00,Southern Shared Path Eastbound,4.0,1.0,3.0
2023-09-01,11:00,Southern Shared Path Westbound,3.0,0.0,3.0
2023-09-01,11:05,All directions,29.0,8.0,21.0
2023-09-01,11:05,Northern Shared Path Eastbound,8.0,2.0,6.0
2023-09-01,11:05,Northern Shared Path Westbound,7.0,4.0,3.0
2023-09-01,11:05,Southern Shared Path Eastbound,6.0,0.0,6.0
2023-09-01,11:05,Southern Shared Path Westbound,8.0,2.0,6.0
2023-09-01,11:10,All directions,32.0,4.0,28.0
2023-09-01,11:10,Northern Shared Path Eastbound,11.0,2.0,9.0
2023-09-01,11:10,Northern Shared Path Westbound,3.0,1.0,2.0
2023-09-01,11:10,Southern Shared Path Eastbound,7.0,0.0,7.0
2023-09-01,11:10,Southern Shared Path Westbound,11.0,1.0,10.0
2023-09-01,11:15,All directions,30.0,5.0,25.0
2023-09-01,11:15,Northern Shared Path Eastbound,12.0,4.0,8.0
2023-09-01,11:15,Northern Shared Path Westbound,2.0,1.0,1.0
2023-09-01,11:15,Southern Shared Path Eastbound,9.0,0.0,9.0
2023-09-01,11:15,Southern Shared Path Westbound,7.0,0.0,7.0
2023-09-01,11:20,All directions,23.0,12.0,11.0
2023-09-01,11:20,Northern Shared Path Eastbound,6.0,2.0,4.0
2023-09-01,11:20,Northern Shared Path Westbound,8.0,5.0,3.0
2023-09-01,11:20,Southern Shared Path Eastbound,5.0,3.0,2.0
2023-09-01,11:20,Southern Shared Path Westbound,4.0,2.0,2.0
2023-09-01,11:25,All directions,29.0,14.0,15.0
2023-09-01,11:25,Northern Shared Path Eastbound,2.0,1.0,1.0
2023-09-01,11:25,Northern Shared Path Westbound,7.0,5.0,2.0
2023-09-01,11:25,Southern Shared Path Eastbound,5.0,0.0,5.0
2023-09-01,11:25,Southern Shared Path Westbound,15.0,8.0,7.0
2023-09-01,11:30,All directions,13.0,5.0,8.0
2023-09-01,11:30,Northern Shared Path Eastbound,2.0,1.0,1.0
2023-09-01,11:30,Northern Shared Path Westbound,5.0,4.0,1.0
2023-09-01,11:30,Southern Shared Path Eastbound,4.0,0.0,4.0
2023-09-01,11:30,Southern Shared Path Westbound,2.0,0.0,2.0
2023-09-01,11:35,All directions,24.0,8.0,16.0
2023-09-01,11:35,Northern Shared Path Eastbound,5.0,1.0,4.0
2023-09-01,11:35,Northern Shared Path Westbound,8.0,6.0,2.0
2023-09-01,11:35,Southern Shared Path Eastbound,6.0,0.0,6.0
2023-09-01,11:35,Southern Shared Path Westbound,5.0,1.0,4.0
2023-09-01,11:40,All directions,19.0,4.0,15.0
2023-09-01,11:40,Northern Shared Path Eastbound,6.0,3.0,3.0
2023-09-01,11:40,Northern Shared Path Westbound,8.0,1.0,7.0
2023-09-01,11:40,Southern Shared Path Eastbound,3.0,0.0,3.0
2023-09-01,11:40,Southern Shared Path Westbound,2.0,0.0,2.0
2023-09-01,11:45,All directions,30.0,11.0,19.0
2023-09-01,11:45,Northern Shared Path Eastbound,10.0,6.0,4.0
2023-09-01,11:45,Northern Shared Path Westbound,4.0,3.0,1.0
2023-09-01,11:45,Southern Shared Path Eastbound,6.0,1.0,5.0
2023-09-01,11:45,Southern Shared Path Westbound,10.0,1.0,9.0
2023-09-01,11:50,All directions,19.0,6.0,13.0
2023-09-01,11:50,Northern Shared Path Eastbound,8.0,3.0,5.0
2023-09-01,11:50,Northern Shared Path Westbound,2.0,1.0,1.0
2023-09-01,11:50,Southern Shared Path Eastbound,5.0,2.0,3.0
2023-09-01,11:50,Southern Shared Path Westbound,4.0,0.0,4.0
2023-09-01,11:55,All directions,23.0,11.0,12.0
2023-09-01,11:55,Northern Shared Path Eastbound,8.0,5.0,3.0
2023-09-01,11:55,Northern Shared Path Westbound,4.0,3.0,1.0
2023-09-01,11:55,Southern Shared Path Eastbound,3.0,1.0,2.0
2023-09-01,11:55,Southern Shared Path Westbound,8.0,2.0,6.0
2023-09-01,12:00,All directions,31.0,15.0,16.0
2023-09-01,12:00,Northern Shared Path Eastbound,7.0,1.0,6.0
2023-09-01,12:00,Northern Shared Path Westbound,7.0,6.0,1.0
2023-09-01,12:00,Southern Shared Path Eastbound,6.0,3.0,3.0
2023-09-01,12:00,Southern Shared Path Westbound,11.0,5.0,6.0
2023-09-01,12:05,All directions,32.0,9.0,23.0
2023-09-01,12:05,Northern Shared Path Eastbound,6.0,2.0,4.0
2023-09-01,12:05,Northern Shared Path Westbound,1.0,0.0,1.0
2023-09-01,12:05,Southern Shared Path Eastbound,10.0,4.0,6.0
2023-09-01,12:05,Southern Shared Path Westbound,15.0,3.0,12.0
2023-09-01,12:10,All directions,23.0,11.0,12.0
2023-09-01,12:10,Northern Shared Path Eastbound,6.0,2.0,4.0
2023-09-01,12:10,Northern Shared Path Westbound,11.0,7.0,4.0
2023-09-01,12:10,Southern Shared Path Eastbound,4.0,1.0,3.0
2023-09-01,12:10,Southern Shared Path Westbound,2.0,1.0,1.0
2023-09-01,12:15,All directions,46.0,18.0,28.0
2023-09-01,12:15,Northern Shared Path Eastbound,14.0,5.0,9.0
2023-09-01,12:15,Northern Shared Path Westbound,9.0,8.0,1.0
2023-09-01,12:15,Southern Shared Path Eastbound,8.0,3.0,5.0
2023-09-01,12:15,Southern Shared Path Westbound,15.0,2.0,13.0
2023-09-01,12:20,All directions,30.0,9.0,21.0
2023-09-01,12:20,Northern Shared Path Eastbound,11.0,6.0,5.0
2023-09-01,12:20,Northern Shared Path Westbound,4.0,2.0,2.0
2023-09-01,12:20,Southern Shared Path Eastbound,5.0,1.0,4.0
2023-09-01,12:20,Southern Shared Path Westbound,10.0,0.0,10.0
2023-09-01,12:25,All directions,39.0,13.0,26.0
2023-09-01,12:25,Northern Shared Path Eastbound,15.0,4.0,11.0
2023-09-01,12:25,Northern Shared Path Westbound,4.0,3.0,1.0
2023-09-01,12:25,Southern Shared Path Eastbound,5.0,4.0,1.0
2023-09-01,12:25,Southern Shared Path Westbound,15.0,2.0,13.0
2023-09-01,12:30,All directions,21.0,4.0,17.0
2023-09-01,12:30,Northern Shared Path Eastbound,2.0,0.0,2.0
2023-09-01,12:30,Northern Shared Path Westbound,2.0,0.0,2.0
2023-09-01,12:30,Southern Shared Path Eastbound,6.0,1.0,5.0
2023-09-01,12:30,Southern Shared Path Westbound,11.0,3.0,8.0
2023-09-01,12:35,All directions,19.0,3.0,16.0
2023-09-01,12:35,Northern Shared Path Eastbound,1.0,0.0,1.0
2023-09-01,12:35,Northern Shared Path Westbound,5.0,3.0,2.0
2023-09-01,12:35,Southern Shared Path Eastbound,7.0,0.0,7.0
2023-09-01,12:35,Southern Shared Path Westbound,6.0,0.0,6.0
2023-09-01,12:40,All directions,29.0,11.0,18.0
2023-09-01,12:40,Northern Shared Path Eastbound,7.0,3.0,4.0
2023-09-01,12:40,Northern Shared Path Westbound,1.0,0.0,1.0
2023-09-01,12:40,Southern Shared Path Eastbound,10.0,3.0,7.0
2023-09-01,12:40,Southern Shared Path Westbound,11.0,5.0,6.0
2023-09-01,12:45,All directions,21.0,4.0,17.0
2023-09-01,12:45,Northern Shared Path Eastbound,10.0,1.0,9.0
2023-09-01,12:45,Northern Shared Path Westbound,3.0,1.0,2.0
2023-09-01,12:45,Southern Shared Path Eastbound,5.0,1.0,4.0
2023-09-01,12:45,Southern Shared Path Westbound,3.0,1.0,2.0
2023-09-01,12:50,All directions,24.0,10.0,14.0
