site_xn_route,weekday,direction,weekpart,season,sum_flow,sample_count
31747,Sat,Westbound,Weekend,Summer,2440,121
31747,Sat,Westbound,Weekend,Winter,2229,116
31747,Sun,All directions,Weekend,Autumn,5993,129
31747,Sun,All directions,Weekend,Spring,6792,115
31747,Sun,All directions,Weekend,Summer,6245,121
31747,Sun,All directions,Weekend,Winter,5210,117
31747,Sun,Eastbound,Weekend,Autumn,3074,129
31747,Sun,Eastbound,Weekend,Spring,3431,115
31747,Sun,Eastbound,Weekend,Summer,3220,121
31747,Sun,Eastbound,Weekend,Winter,2555,116
31747,Sun,Westbound,Weekend,Autumn,2919,128
31747,Sun,Westbound,Weekend,Spring,3361,115
31747,Sun,Westbound,Weekend,Summer,3025,121
31747,Sun,Westbound,Weekend,Winter,2655,115
31747,Thu,All directions,Weekday,Autumn,5060,129
31747,Thu,All directions,Weekday,Spring,4927,114
31747,Thu,All directions,Weekday,Summer,5605,122
31747,Thu,All directions,Weekday,Winter,4064,118
31747,Thu,Eastbound,Weekday,Autumn,2857,129
31747,Thu,Eastbound,Weekday,Spring,2668,113
31747,Thu,Eastbound,Weekday,Summer,3071,122
31747,Thu,Eastbound,Weekday,Winter,2244,118
31747,Thu,Westbound,Weekday,Autumn,2203,128
31747,Thu,Westbound,Weekday,Spring,2259,113
31747,Thu,Westbound,Weekday,Summer,2534,122
31747,Thu,Westbound,Weekday,Winter,1820,116
31747,Tue,All directions,Weekday,Autumn,5193,130
31747,Tue,All directions,Weekday,Spring,5028,114
31747,Tue,All directions,Weekday,Summer,5742,121
31747,Tue,All directions,Weekday,Winter,3507,117
31747,Tue,Eastbound,Weekday,Autumn,2786,129
31747,Tue,Eastbound,Weekday,Spring,2692,114
31747,Tue,Eastbound,Weekday,Summer,3032,121
31747,Tue,Eastbound,Weekday,Winter,1919,117
31747,Tue,Westbound,Weekday,Autumn,2407,130
31747,Tue,Westbound,Weekday,Spring,2336,114
31747,Tue,Westbound,Weekday,Summer,2710,121
31747,Tue,Westbound,Weekday,Winter,1588,117
31747,Wed,All directions,Weekday,Autumn,4397,130
31747,Wed,All directions,Weekday,Spring,4705,114
31747,Wed,All directions,Weekday,Summer,5144,121
31747,Wed,All directions,Weekday,Winter,3300,118
31747,Wed,Eastbound,Weekday,Autumn,2337,130
31747,Wed,Eastbound,Weekday,Spring,2462,114
31747,Wed,Eastbound,Weekday,Summer,2703,121
31747,Wed,Eastbound,Weekday,Winter,1708,116
31747,Wed,Westbound,Weekday,Autumn,2060,128
31747,Wed,Westbound,Weekday,Spring,2243,114
31747,Wed,Westbound,Weekday,Summer,2441,121
31747,Wed,Westbound,Weekday,Winter,1592,118
32493,Fri,All directions,Weekday,Autumn,81106,104
32493,Fri,All directions,Weekday,Spring,68123,102
32493,Fri,All directions,Weekday,Summer,70094,98
32493,Fri,All directions,Weekday,Winter,57703,94
32493,Fri,Northbound,Weekday,Autumn,35972,103
32493,Fri,Northbound,Weekday,Spring,33214,102
32493,Fri,Northbound,Weekday,Summer,32690,98
32493,Fri,Northbound,Weekday,Winter,27233,94
32493,Fri,Southbound,Weekday,Autumn,45134,101
32493,Fri,Southbound,Weekday,Spring,34909,101
32493,Fri,Southbound,Weekday,Summer,37404,97
32493,Fri,Southbound,Weekday,Winter,30470,93
32493,Mon,All directions,Weekday,Autumn,86617,103
32493,Mon,All directions,Weekday,Spring,76000,101
32493,Mon,All directions,Weekday,Summer,80523,99
32493,Mon,All directions,Weekday,Winter,63197,94
32493,Mon,Northbound,Weekday,Autumn,38363,103
32493,Mon,Northbound,Weekday,Spring,37806,101
32493,Mon,Northbound,Weekday,Summer,37242,99
32493,Mon,Northbound,Weekday,Winter,29969,94
32493,Mon,Southbound,Weekday,Autumn,48254,101
32493,Mon,Southbound,Weekday,Spring,38194,100
32493,Mon,Southbound,Weekday,Summer,43281,99
32493,Mon,Southbound,Weekday,Winter,33228,90
32493,Sat,All directions,Weekend,Autumn,42740,102
32493,Sat,All directions,Weekend,Spring,37864,102
32493,Sat,All directions,Weekend,Summer,39602,99
32493,Sat,All directions,Weekend,Winter,31547,95
32493,Sat,Northbound,Weekend,Autumn,19176,102
32493,Sat,Northbound,Weekend,Spring,18003,102
32493,Sat,Northbound,Weekend,Summer,17727,99
32493,Sat,Northbound,Weekend,Winter,14888,95
32493,Sat,Southbound,Weekend,Autumn,23564,100
32493,Sat,Southbound,Weekend,Spring,19861,100
32493,Sat,Southbound,Weekend,Summer,21875,97
32493,Sat,Southbound,Weekend,Winter,16659,93
32493,Sun,All directions,Weekend,Autumn,38577,103
32493,Sun,All directions,Weekend,Spring,36728,102
32493,Sun,All directions,Weekend,Summer,37844,99
32493,Sun,All directions,Weekend,Winter,29534,94
32493,Sun,Northbound,Weekend,Autumn,18048,103
32493,Sun,Northbound,Weekend,Spring,17542,102
32493,Sun,Northbound,Weekend,Summer,17850,99
32493,Sun,Northbound,Weekend,Winter,13749,94
32493,Sun,Southbound,Weekend,Autumn,20529,97
32493,Sun,Southbound,Weekend,Spring,19186,98
32493,Sun,Southbound,Weekend,Summer,19994,94
32493,Sun,Southbound,Weekend,Winter,15785,88
32493,Thu,All directions,Weekday,Autumn,100272,103
32493,Thu,All directions,Weekday,Spring,80978,101
32493,Thu,All directions,Weekday,Summer,87942,99
32493,Thu,All directions,Weekday,Winter,70917,95
32493,Thu,Northbound,Weekday,Autumn,43855,103
32493,Thu,Northbound,Weekday,Spring,40305,101
32493,Thu,Northbound,Weekday,Summer,41273,99
32493,Thu,Northbound,Weekday,Winter,34137,95
32493,Thu,Southbound,Weekday,Autumn,56417,102
32493,Thu,Southbound,Weekday,Spring,40673,100
32493,Thu,Southbound,Weekday,Summer,46669,99
32493,Thu,Southbound,Weekday,Winter,36780,95
32493,Tue,All directions,Weekday,Autumn,104856,103
32493,Tue,All directions,Weekday,Spring,80236,101
32493,Tue,All directions,Weekday,Summer,94165,99
32493,Tue,All directions,Weekday,Winter,72283,94
32493,Tue,Northbound,Weekday,Autumn,45777,103
32493,Tue,Northbound,Weekday,Spring,40382,101
32493,Tue,Northbound,Weekday,Summer,43421,99
32493,Tue,Northbound,Weekday,Winter,34100,94
32493,Tue,Southbound,Weekday,Autumn,59079,101
32493,Tue,Southbound,Weekday,Spring,39854,100
32493,Tue,Southbound,Weekday,Summer,50744,97
32493,Tue,Southbound,Weekday,Winter,38183,93
32493,Wed,All directions,Weekday,Autumn,103380,104
32493,Wed,All directions,Weekday,Spring,82711,101
32493,Wed,All directions,Weekday,Summer,90434,98
32493,Wed,All directions,Weekday,Winter,68615,94
32493,Wed,Northbound,Weekday,Autumn,44880,104
32493,Wed,Northbound,Weekday,Spring,41683,101
32493,Wed,Northbound,Weekday,Summer,42103,98
32493,Wed,Northbound,Weekday,Winter,32713,94
32493,Wed,Southbound,Weekday,Autumn,58500,102
32493,Wed,Southbound,Weekday,Spring,41028,100
32493,Wed,Southbound,Weekday,Summer,48331,96
32493,Wed,Southbound,Weekday,Winter,35902,90
32612,Fri,All directions,Weekday,Autumn,48071,105
32612,Fri,All directions,Weekday,Spring,40747,87
32612,Fri,All directions,Weekday,Summer,45131,103
32612,Fri,All directions,Weekday,Winter,29830,95
32612,Fri,Northbound,Weekday,Autumn,22767,105
32612,Fri,Northbound,Weekday,Spring,19488,87
32612,Fri,Northbound,Weekday,Summer,21681,103
32612,Fri,Northbound,Weekday,Winter,14135,95
32612,Fri,Southbound,Weekday,Autumn,25304,105
32612,Fri,Southbound,Weekday,Spring,21259,87
32612,Fri,Southbound,Weekday,Summer,23450,103
32612,Fri,Southbound,Weekday,Winter,15695,95
32612,Mon,All directions,Weekday,Autumn,50365,104
32612,Mon,All directions,Weekday,Spring,40878,87
32612,Mon,All directions,Weekday,Summer,48522,103
32612,Mon,All directions,Weekday,Winter,34264,96
32612,Mon,Northbound,Weekday,Autumn,24178,104
32612,Mon,Northbound,Weekday,Spring,19431,87
32612,Mon,Northbound,Weekday,Summer,23310,103
32612,Mon,Northbound,Weekday,Winter,16486,96
32612,Mon,Southbound,Weekday,Autumn,26187,104
32612,Mon,Southbound,Weekday,Spring,21447,87
32612,Mon,Southbound,Weekday,Summer,25212,103
32612,Mon,Southbound,Weekday,Winter,17778,96
32612,Sat,All directions,Weekend,Autumn,51540,103
32612,Sat,All directions,Weekend,Spring,49365,87
32612,Sat,All directions,Weekend,Summer,57083,104
32612,Sat,All directions,Weekend,Winter,43093,96
32612,Sat,Northbound,Weekend,Autumn,24847,103
32612,Sat,Northbound,Weekend,Spring,23908,87
32612,Sat,Northbound,Weekend,Summer,27691,104
32612,Sat,Northbound,Weekend,Winter,20625,96
32612,Sat,Southbound,Weekend,Autumn,26693,103
32612,Sat,Southbound,Weekend,Spring,25457,87
32612,Sat,Southbound,Weekend,Summer,29392,104
32612,Sat,Southbound,Weekend,Winter,22468,96
32612,Sun,All directions,Weekend,Autumn,62309,104
32612,Sun,All directions,Weekend,Spring,68602,87
32612,Sun,All directions,Weekend,Summer,71103,103
32612,Sun,All directions,Weekend,Winter,53813,96
32612,Sun,Northbound,Weekend,Autumn,30241,104
32612,Sun,Northbound,Weekend,Spring,34249,87
32612,Sun,Northbound,Weekend,Summer,34753,103
32612,Sun,Northbound,Weekend,Winter,25710,96
32612,Sun,Southbound,Weekend,Autumn,32068,104
32612,Sun,Southbound,Weekend,Spring,34353,87
32612,Sun,Southbound,Weekend,Summer,36350,103
32612,Sun,Southbound,Weekend,Winter,28103,96
32612,Thu,All directions,Weekday,Autumn,42264,104
32612,Thu,All directions,Weekday,Spring,40581,86
32612,Thu,All directions,Weekday,Summer,49315,103
32612,Thu,All directions,Weekday,Winter,31551,97
32612,Thu,Northbound,Weekday,Autumn,20239,104
32612,Thu,Northbound,Weekday,Spring,19728,86
32612,Thu,Northbound,Weekday,Summer,23591,103
32612,Thu,Northbound,Weekday,Winter,15391,97
32612,Thu,Southbound,Weekday,Autumn,22025,104
32612,Thu,Southbound,Weekday,Spring,20853,86
32612,Thu,Southbound,Weekday,Summer,25724,103
32612,Thu,Southbound,Weekday,Winter,16160,97
32612,Tue,All directions,Weekday,Autumn,48406,104
32612,Tue,All directions,Weekday,Spring,45028,87
32612,Tue,All directions,Weekday,Summer,53359,103
32612,Tue,All directions,Weekday,Winter,31093,96
32612,Tue,Northbound,Weekday,Autumn,23205,104
32612,Tue,Northbound,Weekday,Spring,21604,87
32612,Tue,Northbound,Weekday,Summer,25699,103
32612,Tue,Northbound,Weekday,Winter,15027,96
32612,Tue,Southbound,Weekday,Autumn,25201,104
32612,Tue,Southbound,Weekday,Spring,23424,87
32612,Tue,Southbound,Weekday,Summer,27660,103
32612,Tue,Southbound,Weekday,Winter,16066,96
32612,Wed,All directions,Weekday,Autumn,45402,105
32612,Wed,All directions,Weekday,Spring,42507,87
32612,Wed,All directions,Weekday,Summer,52095,102
32612,Wed,All directions,Weekday,Winter,31467,97
32612,Wed,Northbound,Weekday,Autumn,21613,105
32612,Wed,Northbound,Weekday,Spring,20383,87
32612,Wed,Northbound,Weekday,Summer,24973,102
32612,Wed,Northbound,Weekday,Winter,15081,97
32612,Wed,Southbound,Weekday,Autumn,23789,105
32612,Wed,Southbound,Weekday,Spring,22124,87
32612,Wed,Southbound,Weekday,Summer,27122,102
32612,Wed,Southbound,Weekday,Winter,16386,97
32614,Fri,All directions,Weekday,Autumn,77779,98
32614,Fri,All directions,Weekday,Spring,48526,67
32614,Fri,All directions,Weekday,Summer,52511,77
32614,Fri,All directions,Weekday,Winter,41752,92
32614,Fri,Northbound,Weekday,Autumn,37757,98
32614,Fri,Northbound,Weekday,Spring,23268,67
32614,Fri,Northbound,Weekday,Summer,25353,77
32614,Fri,Northbound,Weekday,Winter,20654,92
32614,Fri,Southbound,Weekday,Autumn,40022,98
32614,Fri,Southbound,Weekday,Spring,25258,67
32614,Fri,Southbound,Weekday,Summer,27158,77
32614,Fri,Southbound,Weekday,Winter,21098,92
32614,Mon,All directions,Weekday,Autumn,86918,98
32614,Mon,All directions,Weekday,Spring,50631,66
32614,Mon,All directions,Weekday,Summer,60592,78
32614,Mon,All directions,Weekday,Winter,50005,92
32614,Mon,Northbound,Weekday,Autumn,42232,98
32614,Mon,Northbound,Weekday,Spring,24392,66
32614,Mon,Northbound,Weekday,Summer,29462,78
32614,Mon,Northbound,Weekday,Winter,24945,92
32614,Mon,Southbound,Weekday,Autumn,44686,98
32614,Mon,Southbound,Weekday,Spring,26239,66
32614,Mon,Southbound,Weekday,Summer,31130,78
32614,Mon,Southbound,Weekday,Winter,25060,92
32614,Sat,All directions,Weekend,Autumn,79238,97
32614,Sat,All directions,Weekend,Spring,54048,67
32614,Sat,All directions,Weekend,Summer,58968,78
32614,Sat,All directions,Weekend,Winter,54456,92
32614,Sat,Northbound,Weekend,Autumn,37929,97
32614,Sat,Northbound,Weekend,Spring,26015,67
32614,Sat,Northbound,Weekend,Summer,28807,78
32614,Sat,Northbound,Weekend,Winter,26933,92
32614,Sat,Southbound,Weekend,Autumn,41309,97
32614,Sat,Southbound,Weekend,Spring,28033,67
32614,Sat,Southbound,Weekend,Summer,30161,78
32614,Sat,Southbound,Weekend,Winter,27523,92
32614,Sun,All directions,Weekend,Autumn,92887,98
32614,Sun,All directions,Weekend,Spring,72083,67
32614,Sun,All directions,Weekend,Summer,74078,77
32614,Sun,All directions,Weekend,Winter,70853,92
32614,Sun,Northbound,Weekend,Autumn,44965,98
32614,Sun,Northbound,Weekend,Spring,35446,67
32614,Sun,Northbound,Weekend,Summer,36341,77
32614,Sun,Northbound,Weekend,Winter,34653,92
32614,Sun,Southbound,Weekend,Autumn,47922,98
32614,Sun,Southbound,Weekend,Spring,36637,67
32614,Sun,Southbound,Weekend,Summer,37737,77
32614,Sun,Southbound,Weekend,Winter,36200,92
32614,Thu,All directions,Weekday,Autumn,72250,98
32614,Thu,All directions,Weekday,Spring,50766,65
32614,Thu,All directions,Weekday,Summer,59143,77
32614,Thu,All directions,Weekday,Winter,48040,94
32614,Thu,Northbound,Weekday,Autumn,35001,98
32614,Thu,Northbound,Weekday,Spring,24453,65
32614,Thu,Northbound,Weekday,Summer,28679,77
32614,Thu,Northbound,Weekday,Winter,24076,94
32614,Thu,Southbound,Weekday,Autumn,37249,98
32614,Thu,Southbound,Weekday,Spring,26313,65
32614,Thu,Southbound,Weekday,Summer,30464,77
32614,Thu,Southbound,Weekday,Winter,23964,94
32614,Tue,All directions,Weekday,Autumn,81830,98
32614,Tue,All directions,Weekday,Spring,54309,66
32614,Tue,All directions,Weekday,Summer,65004,77
32614,Tue,All directions,Weekday,Winter,45522,92
32614,Tue,Northbound,Weekday,Autumn,39548,98
32614,Tue,Northbound,Weekday,Spring,26065,66
32614,Tue,Northbound,Weekday,Summer,31641,77
32614,Tue,Northbound,Weekday,Winter,22640,92
32614,Tue,Southbound,Weekday,Autumn,42282,98
32614,Tue,Southbound,Weekday,Spring,28244,66
32614,Tue,Southbound,Weekday,Summer,33363,77
32614,Tue,Southbound,Weekday,Winter,22882,92
32614,Wed,All directions,Weekday,Autumn,76259,98
32614,Wed,All directions,Weekday,Spring,54048,66
32614,Wed,All directions,Weekday,Summer,60311,76
32614,Wed,All directions,Weekday,Winter,47532,94
32614,Wed,Northbound,Weekday,Autumn,37200,98
32614,Wed,Northbound,Weekday,Spring,26233,66
32614,Wed,Northbound,Weekday,Summer,29532,76
32614,Wed,Northbound,Weekday,Winter,23736,94
32614,Wed,Southbound,Weekday,Autumn,39059,98
32614,Wed,Southbound,Weekday,Spring,27815,66
32614,Wed,Southbound,Weekday,Summer,30779,76
32614,Wed,Southbound,Weekday,Winter,23796,94
32615,Fri,All directions,Weekday,Autumn,100307,103
32615,Fri,All directions,Weekday,Spring,84864,87
32615,Fri,All directions,Weekday,Summer,93915,99
32615,Fri,All directions,Weekday,Winter,62678,94
32615,Fri,Northbound,Weekday,Autumn,49301,103
32615,Fri,Northbound,Weekday,Spring,40768,87
32615,Fri,Northbound,Weekday,Summer,46096,99
32615,Fri,Northbound,Weekday,Winter,30343,94
32615,Fri,Southbound,Weekday,Autumn,51006,103
32615,Fri,Southbound,Weekday,Spring,44096,87
32615,Fri,Southbound,Weekday,Summer,47819,99
32615,Fri,Southbound,Weekday,Winter,32335,94
32615,Mon,All directions,Weekday,Autumn,106647,103
32615,Mon,All directions,Weekday,Spring,90545,87
32615,Mon,All directions,Weekday,Summer,103270,99
32615,Mon,All directions,Weekday,Winter,74719,95
32615,Mon,Northbound,Weekday,Autumn,52618,103
32615,Mon,Northbound,Weekday,Spring,44219,87
32615,Mon,Northbound,Weekday,Summer,51294,99
32615,Mon,Northbound,Weekday,Winter,36524,95
32615,Mon,Southbound,Weekday,Autumn,54029,102
32615,Mon,Southbound,Weekday,Spring,46326,87
32615,Mon,Southbound,Weekday,Summer,51976,99
32615,Mon,Southbound,Weekday,Winter,38195,95
32615,Sat,All directions,Weekend,Autumn,104602,102
32615,Sat,All directions,Weekend,Spring,97619,87
32615,Sat,All directions,Weekend,Summer,111264,100
32615,Sat,All directions,Weekend,Winter,87799,95
32615,Sat,Northbound,Weekend,Autumn,50585,102
32615,Sat,Northbound,Weekend,Spring,47235,87
32615,Sat,Northbound,Weekend,Summer,54716,100
32615,Sat,Northbound,Weekend,Winter,41784,95
32615,Sat,Southbound,Weekend,Autumn,54017,102
32615,Sat,Southbound,Weekend,Spring,50384,87
32615,Sat,Southbound,Weekend,Summer,56548,100
32615,Sat,Southbound,Weekend,Winter,46015,95
32615,Sun,All directions,Weekend,Autumn,125081,102
32615,Sun,All directions,Weekend,Spring,128991,87
32615,Sun,All directions,Weekend,Summer,139818,99
32615,Sun,All directions,Weekend,Winter,104530,95
32615,Sun,Northbound,Weekend,Autumn,60714,102
32615,Sun,Northbound,Weekend,Spring,62298,87
32615,Sun,Northbound,Weekend,Summer,67700,99
32615,Sun,Northbound,Weekend,Winter,50037,95
32615,Sun,Southbound,Weekend,Autumn,64367,102
32615,Sun,Southbound,Weekend,Spring,66693,87
32615,Sun,Southbound,Weekend,Summer,72118,99
32615,Sun,Southbound,Weekend,Winter,54493,95
32615,Thu,All directions,Weekday,Autumn,92355,102
32615,Thu,All directions,Weekday,Spring,86576,86
32615,Thu,All directions,Weekday,Summer,102995,99
32615,Thu,All directions,Weekday,Winter,69818,96
32615,Thu,Northbound,Weekday,Autumn,45692,102
32615,Thu,Northbound,Weekday,Spring,41990,86
32615,Thu,Northbound,Weekday,Summer,50610,99
32615,Thu,Northbound,Weekday,Winter,34283,96
32615,Thu,Southbound,Weekday,Autumn,46663,102
32615,Thu,Southbound,Weekday,Spring,44586,86
32615,Thu,Southbound,Weekday,Summer,52385,99
32615,Thu,Southbound,Weekday,Winter,35535,96
32615,Tue,All directions,Weekday,Autumn,104037,102
32615,Tue,All directions,Weekday,Spring,96594,87
32615,Tue,All directions,Weekday,Summer,113496,99
32615,Tue,All directions,Weekday,Winter,66560,94
32615,Tue,Northbound,Weekday,Autumn,51469,102
32615,Tue,Northbound,Weekday,Spring,46904,87
32615,Tue,Northbound,Weekday,Summer,56491,99
32615,Tue,Northbound,Weekday,Winter,32694,94
32615,Tue,Southbound,Weekday,Autumn,52568,102
32615,Tue,Southbound,Weekday,Spring,49690,87
32615,Tue,Southbound,Weekday,Summer,57005,99
32615,Tue,Southbound,Weekday,Winter,33866,94
32615,Wed,All directions,Weekday,Autumn,98834,103
32615,Wed,All directions,Weekday,Spring,94693,87
32615,Wed,All directions,Weekday,Summer,108916,98
32615,Wed,All directions,Weekday,Winter,68628,95
32615,Wed,Northbound,Weekday,Autumn,49200,103
32615,Wed,Northbound,Weekday,Spring,46559,87
32615,Wed,Northbound,Weekday,Summer,54257,98
32615,Wed,Northbound,Weekday,Winter,33914,95
32615,Wed,Southbound,Weekday,Autumn,49634,103
32615,Wed,Southbound,Weekday,Spring,48134,87
32615,Wed,Southbound,Weekday,Summer,54659,98
32615,Wed,Southbound,Weekday,Winter,34714,95
32616,Fri,All directions,Weekday,Autumn,19775,101
32616,Fri,All directions,Weekday,Spring,15449,76
32616,Fri,All directions,Weekday,Summer,20144,99
32616,Fri,All directions,Weekday,Winter,12479,86
32616,Fri,Northbound,Weekday,Autumn,9916,101
32616,Fri,Northbound,Weekday,Spring,7733,76
32616,Fri,Northbound,Weekday,Summer,9663,99
32616,Fri,Northbound,Weekday,Winter,6487,86
32616,Fri,Southbound,Weekday,Autumn,9859,101
32616,Fri,Southbound,Weekday,Spring,7716,76
32616,Fri,Southbound,Weekday,Summer,10481,99
32616,Fri,Southbound,Weekday,Winter,5992,86
32616,Mon,All directions,Weekday,Autumn,21632,100
